"sale_date","sale_month","total_sales"
"2022-08-13","2022-08-01 00:00:00+05:30","532"
"2022-08-14","2022-08-01 00:00:00+05:30","521"
"2022-08-15","2022-08-01 00:00:00+05:30","110"
"2022-08-16","2022-08-01 00:00:00+05:30","843"
"2022-08-17","2022-08-01 00:00:00+05:30","839"
"2022-08-18","2022-08-01 00:00:00+05:30","743"
"2022-08-19","2022-08-01 00:00:00+05:30","339"
"2022-08-20","2022-08-01 00:00:00+05:30","701"
"2022-08-21","2022-08-01 00:00:00+05:30","469"
"2022-08-22","2022-08-01 00:00:00+05:30","520"
"2022-08-23","2022-08-01 00:00:00+05:30","952"
"2022-08-24","2022-08-01 00:00:00+05:30","145"
"2022-08-25","2022-08-01 00:00:00+05:30","408"
"2022-08-26","2022-08-01 00:00:00+05:30","319"
"2022-08-27","2022-08-01 00:00:00+05:30","828"
"2022-08-28","2022-08-01 00:00:00+05:30","197"
"2022-08-29","2022-08-01 00:00:00+05:30","844"
"2022-08-30","2022-08-01 00:00:00+05:30","501"
"2022-08-31","2022-08-01 00:00:00+05:30","866"
"2022-09-01","2022-09-01 00:00:00+05:30","441"
"2022-09-02","2022-09-01 00:00:00+05:30","307"
"2022-09-03","2022-09-01 00:00:00+05:30","726"
"2022-09-04","2022-09-01 00:00:00+05:30","521"
"2022-09-05","2022-09-01 00:00:00+05:30","92"
"2022-09-06","2022-09-01 00:00:00+05:30","812"
"2022-09-07","2022-09-01 00:00:00+05:30","358"
"2022-09-08","2022-09-01 00:00:00+05:30","563"
"2022-09-09","2022-09-01 00:00:00+05:30","990"
"2022-09-10","2022-09-01 00:00:00+05:30","334"
"2022-09-11","2022-09-01 00:00:00+05:30","657"
"2022-09-12","2022-09-01 00:00:00+05:30","295"
"2022-09-13","2022-09-01 00:00:00+05:30","334"
"2022-09-14","2022-09-01 00:00:00+05:30","322"
"2022-09-15","2022-09-01 00:00:00+05:30","1220"
"2022-09-17","2022-09-01 00:00:00+05:30","613"
"2022-09-18","2022-09-01 00:00:00+05:30","742"
"2022-09-19","2022-09-01 00:00:00+05:30","464"
"2022-09-20","2022-09-01 00:00:00+05:30","314"
"2022-09-21","2022-09-01 00:00:00+05:30","512"
"2022-09-22","2022-09-01 00:00:00+05:30","376"
"2022-09-23","2022-09-01 00:00:00+05:30","398"
"2022-09-24","2022-09-01 00:00:00+05:30","645"
"2022-09-25","2022-09-01 00:00:00+05:30","328"
"2022-09-26","2022-09-01 00:00:00+05:30","289"
"2022-09-27","2022-09-01 00:00:00+05:30","363"
"2022-09-28","2022-09-01 00:00:00+05:30","460"
"2022-09-29","2022-09-01 00:00:00+05:30","411"
"2022-09-30","2022-09-01 00:00:00+05:30","921"
"2022-10-01","2022-10-01 00:00:00+05:30","1358"
"2022-10-02","2022-10-01 00:00:00+05:30","140"
"2022-10-03","2022-10-01 00:00:00+05:30","917"
"2022-10-04","2022-10-01 00:00:00+05:30","874"
"2022-10-05","2022-10-01 00:00:00+05:30","500"
"2022-10-06","2022-10-01 00:00:00+05:30","533"
"2022-10-07","2022-10-01 00:00:00+05:30","443"
"2022-10-08","2022-10-01 00:00:00+05:30","289"
"2022-10-09","2022-10-01 00:00:00+05:30","688"
"2022-10-10","2022-10-01 00:00:00+05:30","569"
"2022-10-11","2022-10-01 00:00:00+05:30","216"
"2022-10-12","2022-10-01 00:00:00+05:30","722"
"2022-10-13","2022-10-01 00:00:00+05:30","547"
"2022-10-14","2022-10-01 00:00:00+05:30","115"
"2022-10-15","2022-10-01 00:00:00+05:30","254"
"2022-10-16","2022-10-01 00:00:00+05:30","354"
"2022-10-17","2022-10-01 00:00:00+05:30","625"
"2022-10-18","2022-10-01 00:00:00+05:30","458"
"2022-10-19","2022-10-01 00:00:00+05:30","911"
"2022-10-20","2022-10-01 00:00:00+05:30","358"
"2022-10-21","2022-10-01 00:00:00+05:30","984"
"2022-10-22","2022-10-01 00:00:00+05:30","840"
"2022-10-23","2022-10-01 00:00:00+05:30","359"
"2022-10-24","2022-10-01 00:00:00+05:30","171"
"2022-10-25","2022-10-01 00:00:00+05:30","871"
"2022-10-26","2022-10-01 00:00:00+05:30","475"
"2022-10-27","2022-10-01 00:00:00+05:30","753"
"2022-10-28","2022-10-01 00:00:00+05:30","277"
"2022-10-29","2022-10-01 00:00:00+05:30","255"
"2022-10-30","2022-10-01 00:00:00+05:30","785"
"2022-10-31","2022-10-01 00:00:00+05:30","773"
"2022-11-01","2022-11-01 00:00:00+05:30","2235"
"2022-11-02","2022-11-01 00:00:00+05:30","2426"
"2022-11-03","2022-11-01 00:00:00+05:30","2473"
"2022-11-04","2022-11-01 00:00:00+05:30","2135"
"2022-11-05","2022-11-01 00:00:00+05:30","2018"
"2022-11-06","2022-11-01 00:00:00+05:30","2873"
"2022-11-07","2022-11-01 00:00:00+05:30","1433"
"2022-11-08","2022-11-01 00:00:00+05:30","2056"
"2022-11-09","2022-11-01 00:00:00+05:30","2422"
"2022-11-10","2022-11-01 00:00:00+05:30","2036"
"2022-11-11","2022-11-01 00:00:00+05:30","1740"
"2022-11-12","2022-11-01 00:00:00+05:30","2130"
"2022-11-13","2022-11-01 00:00:00+05:30","2195"
"2022-11-14","2022-11-01 00:00:00+05:30","1574"
"2022-11-15","2022-11-01 00:00:00+05:30","1974"
"2022-11-16","2022-11-01 00:00:00+05:30","2014"
"2022-11-17","2022-11-01 00:00:00+05:30","1781"
"2022-11-18","2022-11-01 00:00:00+05:30","1905"
"2022-11-19","2022-11-01 00:00:00+05:30","3015"
"2022-11-20","2022-11-01 00:00:00+05:30","2308"
"2022-11-21","2022-11-01 00:00:00+05:30","1694"
"2022-11-22","2022-11-01 00:00:00+05:30","1572"
"2022-11-23","2022-11-01 00:00:00+05:30","1442"
"2022-11-24","2022-11-01 00:00:00+05:30","1631"
"2022-11-25","2022-11-01 00:00:00+05:30","2235"
"2022-11-26","2022-11-01 00:00:00+05:30","1679"
"2022-11-27","2022-11-01 00:00:00+05:30","1970"
"2022-11-28","2022-11-01 00:00:00+05:30","1916"
"2022-11-29","2022-11-01 00:00:00+05:30","2086"
"2022-11-30","2022-11-01 00:00:00+05:30","2719"
"2022-12-01","2022-12-01 00:00:00+05:30","3528"
"2022-12-02","2022-12-01 00:00:00+05:30","2650"
"2022-12-03","2022-12-01 00:00:00+05:30","1588"
"2022-12-04","2022-12-01 00:00:00+05:30","1645"
"2022-12-05","2022-12-01 00:00:00+05:30","1766"
"2022-12-06","2022-12-01 00:00:00+05:30","2341"
"2022-12-07","2022-12-01 00:00:00+05:30","1153"
"2022-12-08","2022-12-01 00:00:00+05:30","1825"
"2022-12-09","2022-12-01 00:00:00+05:30","1426"
"2022-12-10","2022-12-01 00:00:00+05:30","2038"
"2022-12-11","2022-12-01 00:00:00+05:30","1226"
"2022-12-12","2022-12-01 00:00:00+05:30","1475"
"2022-12-13","2022-12-01 00:00:00+05:30","1337"
"2022-12-14","2022-12-01 00:00:00+05:30","1650"
"2022-12-15","2022-12-01 00:00:00+05:30","2427"
"2022-12-16","2022-12-01 00:00:00+05:30","2213"
"2022-12-17","2022-12-01 00:00:00+05:30","1917"
"2022-12-18","2022-12-01 00:00:00+05:30","1734"
"2022-12-19","2022-12-01 00:00:00+05:30","1728"
"2022-12-20","2022-12-01 00:00:00+05:30","3441"
"2022-12-21","2022-12-01 00:00:00+05:30","1012"
"2022-12-22","2022-12-01 00:00:00+05:30","2466"
"2022-12-23","2022-12-01 00:00:00+05:30","2226"
"2022-12-24","2022-12-01 00:00:00+05:30","1914"
"2022-12-25","2022-12-01 00:00:00+05:30","1480"
"2022-12-26","2022-12-01 00:00:00+05:30","1752"
"2022-12-27","2022-12-01 00:00:00+05:30","1479"
"2022-12-28","2022-12-01 00:00:00+05:30","1305"
"2022-12-29","2022-12-01 00:00:00+05:30","1280"
"2022-12-30","2022-12-01 00:00:00+05:30","1357"
"2022-12-31","2022-12-01 00:00:00+05:30","3433"
"2023-01-01","2023-01-01 00:00:00+05:30","229"
"2023-01-02","2023-01-01 00:00:00+05:30","162"
"2023-01-03","2023-01-01 00:00:00+05:30","442"
"2023-01-05","2023-01-01 00:00:00+05:30","443"
"2023-01-06","2023-01-01 00:00:00+05:30","102"
"2023-01-07","2023-01-01 00:00:00+05:30","15"
"2023-01-08","2023-01-01 00:00:00+05:30","336"
"2023-01-09","2023-01-01 00:00:00+05:30","183"
"2023-01-10","2023-01-01 00:00:00+05:30","109"
"2023-01-11","2023-01-01 00:00:00+05:30","372"
"2023-01-12","2023-01-01 00:00:00+05:30","38"
"2023-01-14","2023-01-01 00:00:00+05:30","156"
"2023-01-15","2023-01-01 00:00:00+05:30","241"
"2023-01-16","2023-01-01 00:00:00+05:30","92"
"2023-01-17","2023-01-01 00:00:00+05:30","372"
"2023-01-18","2023-01-01 00:00:00+05:30","384"
"2023-01-19","2023-01-01 00:00:00+05:30","346"
"2023-01-20","2023-01-01 00:00:00+05:30","234"
"2023-01-22","2023-01-01 00:00:00+05:30","233"
"2023-01-23","2023-01-01 00:00:00+05:30","39"
"2023-01-24","2023-01-01 00:00:00+05:30","469"
"2023-01-25","2023-01-01 00:00:00+05:30","387"
"2023-01-26","2023-01-01 00:00:00+05:30","303"
"2023-01-27","2023-01-01 00:00:00+05:30","396"
"2023-01-28","2023-01-01 00:00:00+05:30","313"
"2023-01-29","2023-01-01 00:00:00+05:30","148"
"2023-01-30","2023-01-01 00:00:00+05:30","121"
"2023-01-31","2023-01-01 00:00:00+05:30","44"
"2023-02-01","2023-02-01 00:00:00+05:30","243"
"2023-02-02","2023-02-01 00:00:00+05:30","186"
"2023-02-03","2023-02-01 00:00:00+05:30","473"
"2023-02-04","2023-02-01 00:00:00+05:30","384"
"2023-02-05","2023-02-01 00:00:00+05:30","171"
"2023-02-07","2023-02-01 00:00:00+05:30","335"
"2023-02-08","2023-02-01 00:00:00+05:30","277"
"2023-02-09","2023-02-01 00:00:00+05:30","412"
"2023-02-10","2023-02-01 00:00:00+05:30","116"
"2023-02-11","2023-02-01 00:00:00+05:30","84"
"2023-02-12","2023-02-01 00:00:00+05:30","510"
"2023-02-13","2023-02-01 00:00:00+05:30","684"
"2023-02-15","2023-02-01 00:00:00+05:30","226"
"2023-02-16","2023-02-01 00:00:00+05:30","290"
"2023-02-18","2023-02-01 00:00:00+05:30","597"
"2023-02-20","2023-02-01 00:00:00+05:30","105"
"2023-02-21","2023-02-01 00:00:00+05:30","414"
"2023-02-23","2023-02-01 00:00:00+05:30","361"
"2023-02-24","2023-02-01 00:00:00+05:30","22"
"2023-02-25","2023-02-01 00:00:00+05:30","108"
"2023-02-27","2023-02-01 00:00:00+05:30","180"
"2023-02-28","2023-02-01 00:00:00+05:30","389"
"2023-03-01","2023-03-01 00:00:00+05:30","279"
"2023-03-02","2023-03-01 00:00:00+05:30","202"
"2023-03-03","2023-03-01 00:00:00+05:30","326"
"2023-03-04","2023-03-01 00:00:00+05:30","246"
"2023-03-05","2023-03-01 00:00:00+05:30","497"
"2023-03-07","2023-03-01 00:00:00+05:30","395"
"2023-03-08","2023-03-01 00:00:00+05:30","132"
"2023-03-09","2023-03-01 00:00:00+05:30","136"
"2023-03-10","2023-03-01 00:00:00+05:30","42"
"2023-03-11","2023-03-01 00:00:00+05:30","220"
"2023-03-12","2023-03-01 00:00:00+05:30","135"
"2023-03-13","2023-03-01 00:00:00+05:30","66"
"2023-03-14","2023-03-01 00:00:00+05:30","73"
"2023-03-16","2023-03-01 00:00:00+05:30","372"
"2023-03-17","2023-03-01 00:00:00+05:30","304"
"2023-03-19","2023-03-01 00:00:00+05:30","518"
"2023-03-20","2023-03-01 00:00:00+05:30","389"
"2023-03-21","2023-03-01 00:00:00+05:30","23"
"2023-03-22","2023-03-01 00:00:00+05:30","561"
"2023-03-23","2023-03-01 00:00:00+05:30","172"
"2023-03-25","2023-03-01 00:00:00+05:30","255"
"2023-03-26","2023-03-01 00:00:00+05:30","120"
"2023-03-27","2023-03-01 00:00:00+05:30","102"
"2023-03-28","2023-03-01 00:00:00+05:30","419"
"2023-03-29","2023-03-01 00:00:00+05:30","154"
"2023-03-30","2023-03-01 00:00:00+05:30","207"
"2023-03-31","2023-03-01 00:00:00+05:30","314"
"2023-04-01","2023-04-01 00:00:00+05:30","349"
"2023-04-02","2023-04-01 00:00:00+05:30","343"
"2023-04-03","2023-04-01 00:00:00+05:30","299"
"2023-04-04","2023-04-01 00:00:00+05:30","227"
"2023-04-05","2023-04-01 00:00:00+05:30","150"
"2023-04-06","2023-04-01 00:00:00+05:30","98"
"2023-04-07","2023-04-01 00:00:00+05:30","260"
"2023-04-08","2023-04-01 00:00:00+05:30","217"
"2023-04-09","2023-04-01 00:00:00+05:30","119"
"2023-04-10","2023-04-01 00:00:00+05:30","108"
"2023-04-12","2023-04-01 00:00:00+05:30","216"
"2023-04-13","2023-04-01 00:00:00+05:30","177"
"2023-04-14","2023-04-01 00:00:00+05:30","191"
"2023-04-15","2023-04-01 00:00:00+05:30","118"
"2023-04-16","2023-04-01 00:00:00+05:30","115"
"2023-04-18","2023-04-01 00:00:00+05:30","193"
"2023-04-19","2023-04-01 00:00:00+05:30","348"
"2023-04-20","2023-04-01 00:00:00+05:30","252"
"2023-04-21","2023-04-01 00:00:00+05:30","437"
"2023-04-22","2023-04-01 00:00:00+05:30","47"
"2023-04-23","2023-04-01 00:00:00+05:30","330"
"2023-04-24","2023-04-01 00:00:00+05:30","134"
"2023-04-25","2023-04-01 00:00:00+05:30","262"
"2023-04-26","2023-04-01 00:00:00+05:30","123"
"2023-04-27","2023-04-01 00:00:00+05:30","516"
"2023-04-28","2023-04-01 00:00:00+05:30","104"
"2023-04-29","2023-04-01 00:00:00+05:30","181"
"2023-04-30","2023-04-01 00:00:00+05:30","165"
"2023-05-01","2023-05-01 00:00:00+05:30","552"
"2023-05-02","2023-05-01 00:00:00+05:30","562"
"2023-05-03","2023-05-01 00:00:00+05:30","138"
"2023-05-04","2023-05-01 00:00:00+05:30","156"
"2023-05-05","2023-05-01 00:00:00+05:30","132"
"2023-05-06","2023-05-01 00:00:00+05:30","306"
"2023-05-07","2023-05-01 00:00:00+05:30","319"
"2023-05-08","2023-05-01 00:00:00+05:30","211"
"2023-05-09","2023-05-01 00:00:00+05:30","125"
"2023-05-10","2023-05-01 00:00:00+05:30","502"
"2023-05-11","2023-05-01 00:00:00+05:30","90"
"2023-05-12","2023-05-01 00:00:00+05:30","44"
"2023-05-13","2023-05-01 00:00:00+05:30","412"
"2023-05-14","2023-05-01 00:00:00+05:30","29"
"2023-05-15","2023-05-01 00:00:00+05:30","68"
"2023-05-16","2023-05-01 00:00:00+05:30","365"
"2023-05-17","2023-05-01 00:00:00+05:30","43"
"2023-05-18","2023-05-01 00:00:00+05:30","579"
"2023-05-19","2023-05-01 00:00:00+05:30","101"
"2023-05-20","2023-05-01 00:00:00+05:30","280"
"2023-05-21","2023-05-01 00:00:00+05:30","189"
"2023-05-22","2023-05-01 00:00:00+05:30","495"
"2023-05-23","2023-05-01 00:00:00+05:30","471"
"2023-05-25","2023-05-01 00:00:00+05:30","73"
"2023-05-26","2023-05-01 00:00:00+05:30","295"
"2023-05-28","2023-05-01 00:00:00+05:30","148"
"2023-05-29","2023-05-01 00:00:00+05:30","402"
"2023-05-30","2023-05-01 00:00:00+05:30","403"
"2023-05-31","2023-05-01 00:00:00+05:30","486"
"2023-06-01","2023-06-01 00:00:00+05:30","227"
"2023-06-02","2023-06-01 00:00:00+05:30","524"
"2023-06-05","2023-06-01 00:00:00+05:30","85"
"2023-06-06","2023-06-01 00:00:00+05:30","425"
"2023-06-07","2023-06-01 00:00:00+05:30","204"
"2023-06-08","2023-06-01 00:00:00+05:30","31"
"2023-06-09","2023-06-01 00:00:00+05:30","223"
"2023-06-11","2023-06-01 00:00:00+05:30","102"
"2023-06-12","2023-06-01 00:00:00+05:30","108"
"2023-06-13","2023-06-01 00:00:00+05:30","388"
"2023-06-14","2023-06-01 00:00:00+05:30","399"
"2023-06-15","2023-06-01 00:00:00+05:30","775"
"2023-06-16","2023-06-01 00:00:00+05:30","40"
"2023-06-17","2023-06-01 00:00:00+05:30","406"
"2023-06-18","2023-06-01 00:00:00+05:30","74"
"2023-06-19","2023-06-01 00:00:00+05:30","545"
"2023-06-20","2023-06-01 00:00:00+05:30","266"
"2023-06-21","2023-06-01 00:00:00+05:30","375"
"2023-06-23","2023-06-01 00:00:00+05:30","329"
"2023-06-24","2023-06-01 00:00:00+05:30","487"
"2023-06-25","2023-06-01 00:00:00+05:30","156"
"2023-06-26","2023-06-01 00:00:00+05:30","393"
"2023-06-28","2023-06-01 00:00:00+05:30","314"
"2023-06-29","2023-06-01 00:00:00+05:30","186"
"2023-06-30","2023-06-01 00:00:00+05:30","398"
"2023-07-01","2023-07-01 00:00:00+05:30","184"
"2023-07-02","2023-07-01 00:00:00+05:30","426"
"2023-07-03","2023-07-01 00:00:00+05:30","31"
"2023-07-04","2023-07-01 00:00:00+05:30","287"
"2023-07-05","2023-07-01 00:00:00+05:30","183"
"2023-07-06","2023-07-01 00:00:00+05:30","300"
"2023-07-07","2023-07-01 00:00:00+05:30","135"
"2023-07-09","2023-07-01 00:00:00+05:30","131"
"2023-07-10","2023-07-01 00:00:00+05:30","50"
"2023-07-11","2023-07-01 00:00:00+05:30","40"
"2023-07-12","2023-07-01 00:00:00+05:30","186"
"2023-07-13","2023-07-01 00:00:00+05:30","168"
"2023-07-14","2023-07-01 00:00:00+05:30","94"
"2023-07-15","2023-07-01 00:00:00+05:30","165"
"2023-07-16","2023-07-01 00:00:00+05:30","188"
"2023-07-17","2023-07-01 00:00:00+05:30","297"
"2023-07-18","2023-07-01 00:00:00+05:30","88"
"2023-07-19","2023-07-01 00:00:00+05:30","593"
"2023-07-20","2023-07-01 00:00:00+05:30","405"
"2023-07-21","2023-07-01 00:00:00+05:30","277"
"2023-07-22","2023-07-01 00:00:00+05:30","67"
"2023-07-23","2023-07-01 00:00:00+05:30","16"
"2023-07-24","2023-07-01 00:00:00+05:30","290"
"2023-07-25","2023-07-01 00:00:00+05:30","427"
"2023-07-26","2023-07-01 00:00:00+05:30","272"
"2023-07-27","2023-07-01 00:00:00+05:30","595"
"2023-07-28","2023-07-01 00:00:00+05:30","344"
"2023-07-29","2023-07-01 00:00:00+05:30","462"
"2023-07-30","2023-07-01 00:00:00+05:30","195"
"2023-07-31","2023-07-01 00:00:00+05:30","42"
"2023-08-01","2023-08-01 00:00:00+05:30","276"
"2023-08-02","2023-08-01 00:00:00+05:30","239"
"2023-08-03","2023-08-01 00:00:00+05:30","1087"
"2023-08-04","2023-08-01 00:00:00+05:30","1134"
"2023-08-05","2023-08-01 00:00:00+05:30","312"
"2023-08-06","2023-08-01 00:00:00+05:30","801"
"2023-08-07","2023-08-01 00:00:00+05:30","236"
"2023-08-08","2023-08-01 00:00:00+05:30","413"
"2023-08-09","2023-08-01 00:00:00+05:30","862"
"2023-08-10","2023-08-01 00:00:00+05:30","1278"
"2023-08-11","2023-08-01 00:00:00+05:30","336"
"2023-08-12","2023-08-01 00:00:00+05:30","811"
"2023-08-13","2023-08-01 00:00:00+05:30","829"
"2023-08-14","2023-08-01 00:00:00+05:30","457"
"2023-08-15","2023-08-01 00:00:00+05:30","862"
"2023-08-16","2023-08-01 00:00:00+05:30","449"
"2023-08-17","2023-08-01 00:00:00+05:30","375"
"2023-08-18","2023-08-01 00:00:00+05:30","410"
"2023-08-19","2023-08-01 00:00:00+05:30","361"
"2023-08-20","2023-08-01 00:00:00+05:30","1206"
"2023-08-21","2023-08-01 00:00:00+05:30","734"
"2023-08-22","2023-08-01 00:00:00+05:30","171"
"2023-08-23","2023-08-01 00:00:00+05:30","770"
"2023-08-24","2023-08-01 00:00:00+05:30","395"
"2023-08-25","2023-08-01 00:00:00+05:30","903"
"2023-08-26","2023-08-01 00:00:00+05:30","731"
"2023-08-27","2023-08-01 00:00:00+05:30","568"
"2023-08-28","2023-08-01 00:00:00+05:30","625"
"2023-08-29","2023-08-01 00:00:00+05:30","335"
"2023-08-30","2023-08-01 00:00:00+05:30","564"
"2023-08-31","2023-08-01 00:00:00+05:30","76"
"2023-09-01","2023-09-01 00:00:00+05:30","548"
"2023-09-02","2023-09-01 00:00:00+05:30","477"
"2023-09-03","2023-09-01 00:00:00+05:30","277"
"2023-09-04","2023-09-01 00:00:00+05:30","363"
"2023-09-05","2023-09-01 00:00:00+05:30","468"
"2023-09-06","2023-09-01 00:00:00+05:30","618"
"2023-09-07","2023-09-01 00:00:00+05:30","667"
"2023-09-08","2023-09-01 00:00:00+05:30","271"
"2023-09-09","2023-09-01 00:00:00+05:30","255"
"2023-09-10","2023-09-01 00:00:00+05:30","361"
"2023-09-11","2023-09-01 00:00:00+05:30","549"
"2023-09-12","2023-09-01 00:00:00+05:30","218"
"2023-09-13","2023-09-01 00:00:00+05:30","814"
"2023-09-14","2023-09-01 00:00:00+05:30","357"
"2023-09-15","2023-09-01 00:00:00+05:30","299"
"2023-09-16","2023-09-01 00:00:00+05:30","844"
"2023-09-17","2023-09-01 00:00:00+05:30","1050"
"2023-09-18","2023-09-01 00:00:00+05:30","565"
"2023-09-19","2023-09-01 00:00:00+05:30","786"
"2023-09-20","2023-09-01 00:00:00+05:30","596"
"2023-09-21","2023-09-01 00:00:00+05:30","1272"
"2023-09-22","2023-09-01 00:00:00+05:30","481"
"2023-09-23","2023-09-01 00:00:00+05:30","490"
"2023-09-24","2023-09-01 00:00:00+05:30","911"
"2023-09-25","2023-09-01 00:00:00+05:30","698"
"2023-09-26","2023-09-01 00:00:00+05:30","782"
"2023-09-27","2023-09-01 00:00:00+05:30","145"
"2023-09-28","2023-09-01 00:00:00+05:30","1004"
"2023-09-29","2023-09-01 00:00:00+05:30","1084"
"2023-09-30","2023-09-01 00:00:00+05:30","353"
"2023-10-01","2023-10-01 00:00:00+05:30","1168"
"2023-10-02","2023-10-01 00:00:00+05:30","539"
"2023-10-03","2023-10-01 00:00:00+05:30","871"
"2023-10-04","2023-10-01 00:00:00+05:30","749"
"2023-10-05","2023-10-01 00:00:00+05:30","626"
"2023-10-06","2023-10-01 00:00:00+05:30","498"
"2023-10-07","2023-10-01 00:00:00+05:30","603"
"2023-10-08","2023-10-01 00:00:00+05:30","507"
"2023-10-09","2023-10-01 00:00:00+05:30","316"
"2023-10-10","2023-10-01 00:00:00+05:30","119"
"2023-10-11","2023-10-01 00:00:00+05:30","293"
"2023-10-12","2023-10-01 00:00:00+05:30","407"
"2023-10-13","2023-10-01 00:00:00+05:30","458"
"2023-10-14","2023-10-01 00:00:00+05:30","788"
"2023-10-15","2023-10-01 00:00:00+05:30","316"
"2023-10-16","2023-10-01 00:00:00+05:30","327"
"2023-10-17","2023-10-01 00:00:00+05:30","446"
"2023-10-18","2023-10-01 00:00:00+05:30","345"
"2023-10-19","2023-10-01 00:00:00+05:30","761"
"2023-10-20","2023-10-01 00:00:00+05:30","644"
"2023-10-21","2023-10-01 00:00:00+05:30","537"
"2023-10-22","2023-10-01 00:00:00+05:30","617"
"2023-10-23","2023-10-01 00:00:00+05:30","295"
"2023-10-24","2023-10-01 00:00:00+05:30","1226"
"2023-10-25","2023-10-01 00:00:00+05:30","249"
"2023-10-26","2023-10-01 00:00:00+05:30","1085"
"2023-10-27","2023-10-01 00:00:00+05:30","393"
"2023-10-28","2023-10-01 00:00:00+05:30","602"
"2023-10-29","2023-10-01 00:00:00+05:30","506"
"2023-10-30","2023-10-01 00:00:00+05:30","959"
"2023-10-31","2023-10-01 00:00:00+05:30","897"
"2023-11-01","2023-11-01 00:00:00+05:30","2339"
"2023-11-02","2023-11-01 00:00:00+05:30","1438"
"2023-11-03","2023-11-01 00:00:00+05:30","1484"
"2023-11-04","2023-11-01 00:00:00+05:30","2481"
"2023-11-05","2023-11-01 00:00:00+05:30","2588"
"2023-11-06","2023-11-01 00:00:00+05:30","2650"
"2023-11-07","2023-11-01 00:00:00+05:30","2054"
"2023-11-08","2023-11-01 00:00:00+05:30","3173"
"2023-11-09","2023-11-01 00:00:00+05:30","1848"
"2023-11-10","2023-11-01 00:00:00+05:30","1602"
"2023-11-11","2023-11-01 00:00:00+05:30","2570"
"2023-11-12","2023-11-01 00:00:00+05:30","2226"
"2023-11-13","2023-11-01 00:00:00+05:30","1422"
"2023-11-14","2023-11-01 00:00:00+05:30","1902"
"2023-11-15","2023-11-01 00:00:00+05:30","2570"
"2023-11-16","2023-11-01 00:00:00+05:30","2930"
"2023-11-17","2023-11-01 00:00:00+05:30","2294"
"2023-11-18","2023-11-01 00:00:00+05:30","2058"
"2023-11-19","2023-11-01 00:00:00+05:30","2324"
"2023-11-20","2023-11-01 00:00:00+05:30","2011"
"2023-11-21","2023-11-01 00:00:00+05:30","1722"
"2023-11-22","2023-11-01 00:00:00+05:30","1813"
"2023-11-23","2023-11-01 00:00:00+05:30","1725"
"2023-11-24","2023-11-01 00:00:00+05:30","1258"
"2023-11-25","2023-11-01 00:00:00+05:30","1905"
"2023-11-26","2023-11-01 00:00:00+05:30","2049"
"2023-11-27","2023-11-01 00:00:00+05:30","2300"
"2023-11-28","2023-11-01 00:00:00+05:30","1751"
"2023-11-29","2023-11-01 00:00:00+05:30","3163"
"2023-11-30","2023-11-01 00:00:00+05:30","1774"
"2023-12-01","2023-12-01 00:00:00+05:30","4918"
"2023-12-02","2023-12-01 00:00:00+05:30","3194"
"2023-12-03","2023-12-01 00:00:00+05:30","2103"
"2023-12-04","2023-12-01 00:00:00+05:30","1920"
"2023-12-05","2023-12-01 00:00:00+05:30","1875"
"2023-12-06","2023-12-01 00:00:00+05:30","2902"
"2023-12-07","2023-12-01 00:00:00+05:30","1470"
"2023-12-08","2023-12-01 00:00:00+05:30","1962"
"2023-12-09","2023-12-01 00:00:00+05:30","2520"
"2023-12-10","2023-12-01 00:00:00+05:30","2526"
"2023-12-11","2023-12-01 00:00:00+05:30","2091"
"2023-12-12","2023-12-01 00:00:00+05:30","2533"
"2023-12-13","2023-12-01 00:00:00+05:30","1762"
"2023-12-14","2023-12-01 00:00:00+05:30","2304"
"2023-12-15","2023-12-01 00:00:00+05:30","2389"
"2023-12-16","2023-12-01 00:00:00+05:30","2506"
"2023-12-17","2023-12-01 00:00:00+05:30","1791"
"2023-12-18","2023-12-01 00:00:00+05:30","1299"
"2023-12-19","2023-12-01 00:00:00+05:30","1956"
"2023-12-20","2023-12-01 00:00:00+05:30","1827"
"2023-12-21","2023-12-01 00:00:00+05:30","1412"
"2023-12-22","2023-12-01 00:00:00+05:30","1340"
"2023-12-23","2023-12-01 00:00:00+05:30","2670"
"2023-12-24","2023-12-01 00:00:00+05:30","1535"
"2023-12-25","2023-12-01 00:00:00+05:30","2434"
"2023-12-26","2023-12-01 00:00:00+05:30","1805"
"2023-12-27","2023-12-01 00:00:00+05:30","1512"
"2023-12-28","2023-12-01 00:00:00+05:30","1346"
"2023-12-29","2023-12-01 00:00:00+05:30","2954"
"2023-12-30","2023-12-01 00:00:00+05:30","1561"
"2023-12-31","2023-12-01 00:00:00+05:30","1675"
